,BRK-A_open,BRK-A_high,BRK-A_low,BRK-A_close,BRK-A_volume
2005-02-18,90250.0000,90250.0000,89800.0000,89900.0000,28000
2005-02-17,90300.0000,90500.0000,90100.0000,90302.0000,21000
2005-02-16,91000.0000,91000.0000,90100.0000,90510.0000,25000
2005-02-15,91500.0000,91500.0000,91000.0000,91200.0000,17000
2005-02-14,91900.0000,91900.0000,91400.0000,91480.0000,12000
2005-02-11,90650.0000,92000.0000,90650.0000,91700.0000,29000
2005-02-10,90500.0000,91000.0000,90500.0000,90800.0000,16000
2005-02-09,90600.0000,91100.0000,90600.0000,90800.0000,20000
2005-02-08,90900.0000,91200.0000,90200.0000,91000.0000,32000
2005-02-07,90500.0000,91400.0000,90500.0000,91400.0000,28000
2005-02-04,90100.0000,91000.0000,89900.0000,90995.0000,28000
2005-02-03,90600.0000,90600.0000,90000.0000,90100.0000,38000
2005-02-02,90750.0000,90800.0000,90400.0000,90400.0000,30000
2005-02-01,89800.0000,90850.0000,89800.0000,90850.0000,40000
2005-01-31,89900.0000,90200.0000,89100.0000,89900.0000,47000
2005-01-28,88600.0000,90300.0000,88600.0000,90000.0000,78000
2005-01-27,88900.0000,88900.0000,88000.0000,88650.0000,16000
2005-01-26,89500.0000,89500.0000,88800.0000,89190.0000,13000
2005-01-25,90000.0000,90000.0000,89100.0000,89400.0000,32000
2005-01-24,90000.0000,90000.0000,89900.0000,90000.0000,34000
2005-01-21,87900.0000,90500.0000,87900.0000,90000.0000,124000
2005-01-20,87200.0000,87800.0000,87200.0000,87600.0000,62000
2005-01-19,86600.0000,87400.0000,86600.0000,86895.0000,28000
2005-01-18,86100.0000,86990.0000,86000.0000,86600.0000,31000
2005-01-14,86250.0000,86250.0000,85800.0000,85850.0000,14000
2005-01-13,86100.0000,86300.0000,86000.0000,86089.0000,10000
2005-01-12,86500.0000,86800.0000,86000.0000,86300.0000,18000
2005-01-11,87100.0000,87100.0000,86390.0000,86390.0000,22000
2005-01-10,86900.0000,87790.0000,86600.0000,87790.0000,20000
2005-01-07,86200.0000,87700.0000,86200.0000,87500.0000,18000
2005-01-06,85800.0000,86300.0000,85800.0000,86192.0000,33000
2005-01-05,85701.0000,86000.0000,85700.0000,85700.0000,20000
2005-01-04,87500.0000,87700.0000,85400.0000,85901.0000,54000
2005-01-03,87910.0000,88000.0000,87100.0000,87100.0000,29000
2004-12-31,88500.0000,89200.0000,87900.0000,87900.0000,31000
2004-12-30,88700.0000,89400.0000,87800.0000,89200.0000,40000
2004-12-29,89100.0000,89500.0000,88800.0000,88800.0000,36000
2004-12-28,87600.0000,88600.0000,87600.0000,88590.0000,25000
2004-12-27,88600.0000,88600.0000,88050.0000,88300.0000,48000
2004-12-23,89400.0000,89400.0000,89100.0000,89100.0000,29000
2004-12-22,87800.0000,89200.0000,87800.0000,89099.0000,69000
2004-12-21,86900.0000,87400.0000,86500.0000,87200.0000,44000
2004-12-20,86000.0000,86400.0000,85801.0000,86300.0000,45000
2004-12-17,86100.0000,86600.0000,85200.0000,85200.0000,68000
2004-12-16,85600.0000,86300.0000,85501.0000,86300.0000,63000
2004-12-15,84800.0000,86000.0000,84800.0000,85890.0000,43000
2004-12-14,84500.0000,85100.0000,84200.0000,85100.0000,38000
2004-12-13,84500.0000,85000.0000,84300.0000,85000.0000,57000
2004-12-10,84650.0000,84900.0000,84400.0000,84775.0000,38000
2004-12-09,85100.0000,85250.0000,84400.0000,85090.0000,51000
2004-12-08,84700.0000,85300.0000,84600.0000,85300.0000,52000
2004-12-07,84900.0000,85300.0000,84890.0000,84900.0000,47000
2004-12-06,85500.0000,85500.0000,84500.0000,85100.0000,56000
2004-12-03,84950.0000,85900.0000,84600.0000,85300.0000,40000
2004-12-02,83600.0000,84800.0000,83250.0000,84745.0000,56000
2004-12-01,83500.0000,84400.0000,83500.0000,83900.0000,44000
2004-11-30,84650.0000,84650.0000,83600.0000,83700.0000,31000
2004-11-29,84100.0000,84600.0000,84100.0000,84600.0000,14000
2004-11-26,83900.0000,84600.0000,83900.0000,84150.0000,19000
2004-11-24,83800.0000,84200.0000,83700.0000,84200.0000,23000
2004-11-23,83800.0000,83800.0000,83600.0000,83800.0000,17000
2004-11-22,85000.0000,85100.0000,83500.0000,84000.0000,46000
2004-11-19,85300.0000,85400.0000,84300.0000,85300.0000,60000
2004-11-18,85900.0000,86100.0000,85000.0000,85500.0000,47000
2004-11-17,84900.0000,86350.0000,84900.0000,85940.0000,33000
2004-11-16,83600.0000,85400.0000,83600.0000,85100.0000,61000
2004-11-15,83000.0000,83500.0000,82800.0000,83500.0000,34000
2004-11-12,83800.0000,83800.0000,82700.0000,83300.0000,44000
2004-11-11,85200.0000,85200.0000,84500.0000,84550.0000,29000
2004-11-10,85100.0000,85100.0000,84550.0000,84720.0000,10000
2004-11-09,84599.0000,85200.0000,84300.0000,85100.0000,30000
2004-11-08,83450.0000,84900.0000,81600.0000,84599.0000,97000
2004-11-05,83700.0000,83900.0000,82600.0000,83390.0000,59000
2004-11-04,83500.0000,83900.0000,82900.0000,83900.0000,45000
2004-11-03,84000.0000,84400.0000,83200.0000,83700.0000,43000
2004-11-02,84700.0000,85200.0000,84000.0000,84000.0000,26000
2004-11-01,84600.0000,85060.0000,84200.0000,84500.0000,16000
2004-10-29,84500.0000,84800.0000,84200.0000,84250.0000,23000
2004-10-28,84400.0000,85000.0000,84300.0000,84800.0000,19000
2004-10-27,84690.0000,85500.0000,84000.0000,84800.0000,32000
2004-10-26,81400.0000,84700.0000,81400.0000,84700.0000,63000
2004-10-25,82000.0000,82200.0000,81150.0000,81400.0000,52000
2004-10-22,83500.0000,83500.0000,81950.0000,82400.0000,43000
2004-10-21,84900.0000,84900.0000,83800.0000,83800.0000,26000
2004-10-20,84400.0000,84600.0000,84400.0000,84600.0000,22000
2004-10-19,85800.0000,85900.0000,84100.0000,84800.0000,47000
2004-10-18,85700.0000,85700.0000,84900.0000,85600.0000,26000
2004-10-15,84100.0000,86600.0000,84000.0000,86000.0000,73000
2004-10-14,85100.0000,85200.0000,84060.0000,84400.0000,45000
2004-10-13,85700.0000,85700.0000,85300.0000,85300.0000,7000
2004-10-12,85100.0000,85400.0000,85100.0000,85400.0000,4000
2004-10-11,85600.0000,85600.0000,85600.0000,85600.0000,1000
2004-10-08,85000.0000,85700.0000,85000.0000,85600.0000,10000
2004-10-07,85600.0000,85600.0000,85200.0000,85200.0000,18000
2004-10-06,85850.0000,86000.0000,85200.0000,85500.0000,60000
2004-10-05,85300.0000,85800.0000,85300.0000,85650.0000,16000
2004-10-04,86000.0000,86200.0000,84900.0000,85450.0000,31000
2004-10-01,86500.0000,86500.0000,85850.0000,86000.0000,47000
2004-09-30,86300.0000,86650.0000,86110.0000,86650.0000,31000
2004-09-29,86250.0000,86300.0000,86000.0000,86300.0000,38000
2004-09-28,86200.0000,86500.0000,86010.0000,86300.0000,48000
2004-09-27,86000.0000,86205.0000,86000.0000,86200.0000,30000
2004-09-24,87300.0000,87500.0000,86700.0000,86700.0000,29000
2004-09-23,86900.0000,87500.0000,86900.0000,87200.0000,26000
2004-09-22,86400.0000,87011.0000,86400.0000,86970.0000,28000
2004-09-21,86400.0000,86800.0000,86370.0000,86400.0000,21000
2004-09-20,85900.0000,86100.0000,85900.0000,86090.0000,14000
2004-09-17,86100.0000,86400.0000,86000.0000,86000.0000,28000
2004-09-16,86190.0000,86190.0000,86145.0000,86145.0000,5000
2004-09-15,86200.0000,86200.0000,86000.0000,86190.0000,19000
2004-09-14,86190.0000,86300.0000,86190.0000,86300.0000,7000
2004-09-13,86500.0000,86500.0000,86000.0000,86200.0000,11000
2004-09-10,86200.0000,86210.0000,86100.0000,86100.0000,28000
2004-09-09,86800.0000,86800.0000,86000.0000,86100.0000,21000
2004-09-08,86700.0000,87400.0000,86700.0000,87000.0000,25000
2004-09-07,86800.0000,87000.0000,86500.0000,87000.0000,30000
2004-09-03,86400.0000,86400.0000,86000.0000,86100.0000,18000
2004-09-02,86250.0000,86500.0000,86100.0000,86400.0000,18000
2004-09-01,86800.0000,86900.0000,86400.0000,86440.0000,15000
2004-08-31,86100.0000,87000.0000,85900.0000,87000.0000,21000
2004-08-30,86000.0000,86000.0000,85700.0000,86000.0000,17000
2004-08-27,86200.0000,86700.0000,86000.0000,86400.0000,39000
2004-08-26,86100.0000,86400.0000,85800.0000,86400.0000,22000
2004-08-25,85100.0000,87000.0000,85000.0000,86800.0000,20000
2004-08-24,86700.0000,86700.0000,84900.0000,85300.0000,23000
2004-08-23,86750.0000,86750.0000,86050.0000,86400.0000,23000
2004-08-20,86800.0000,86950.0000,86600.0000,86950.0000,11000
2004-08-19,86600.0000,86650.0000,86490.0000,86490.0000,7000
2004-08-18,86200.0000,86700.0000,86200.0000,86500.0000,21000
2004-08-17,85800.0000,87010.0000,85800.0000,86500.0000,29000
2004-08-16,85100.0000,85500.0000,85090.0000,85090.0000,10000
2004-08-13,85200.0000,85400.0000,85000.0000,85100.0000,18000
2004-08-12,85300.0000,85600.0000,85000.0000,85200.0000,31000
2004-08-11,86000.0000,86000.0000,84910.0000,85325.0000,19000
2004-08-10,83500.0000,86175.0000,83400.0000,86170.0000,22000
2004-08-09,85000.0000,85000.0000,83750.0000,83750.0000,47000
2004-08-06,85555.0000,85800.0000,85410.0000,85800.0000,23000
2004-08-05,85500.0000,85650.0000,85200.0000,85550.0000,11000
2004-08-04,86000.0000,86000.0000,85450.0000,85700.0000,18000
2004-08-03,86500.0000,86500.0000,85600.0000,86200.0000,38000
2004-08-02,86600.0000,86800.0000,86000.0000,86800.0000,26000
2004-07-30,87300.0000,87300.0000,86800.0000,87250.0000,21000
2004-07-29,86800.0000,88000.0000,86800.0000,88000.0000,21000
2004-07-28,87000.0000,87100.0000,86550.0000,86950.0000,24000
2004-07-27,87300.0000,88100.0000,87110.0000,87110.0000,29000
2004-07-26,88075.0000,88075.0000,87110.0000,87110.0000,26000
2004-07-23,88500.0000,88690.0000,87900.0000,88100.0000,39000
2004-07-22,89650.0000,89650.0000,87500.0000,88590.0000,44000
2004-07-21,89900.0000,90050.0000,89000.0000,89890.0000,25000
2004-07-20,90200.0000,90200.0000,89855.0000,89855.0000,5000
2004-07-19,90500.0000,90500.0000,90300.0000,90390.0000,5000
2004-07-16,90550.0000,90700.0000,90550.0000,90600.0000,7000
2004-07-15,90300.0000,90300.0000,90000.0000,90300.0000,12000
2004-07-14,90750.0000,90750.0000,89900.0000,90400.0000,17000
2004-07-13,90500.0000,90600.0000,90350.0000,90600.0000,19000
2004-07-12,90000.0000,90500.0000,89900.0000,90500.0000,23000
2004-07-09,90000.0000,90000.0000,89900.0000,90000.0000,18000
2004-07-08,90600.0000,90600.0000,90200.0000,90300.0000,17000
2004-07-07,90300.0000,90400.0000,90000.0000,90400.0000,29000
2004-07-06,89900.0000,90300.0000,89650.0000,90300.0000,43000
2004-07-02,89995.0000,89995.0000,89800.0000,89990.0000,30000
2004-07-01,89100.0000,89600.0000,88700.0000,89500.0000,42000
2004-06-30,88500.0000,88950.0000,88300.0000,88950.0000,41000
2004-06-29,87100.0000,88100.0000,87100.0000,88000.0000,26000
2004-06-28,87800.0000,88000.0000,87100.0000,87400.0000,27000
2004-06-25,87350.0000,87900.0000,87300.0000,87600.0000,31000
2004-06-24,87100.0000,87490.0000,87100.0000,87380.0000,21000
2004-06-23,86700.0000,87300.0000,86600.0000,86950.0000,19000
2004-06-22,86900.0000,87150.0000,86590.0000,86590.0000,16000
2004-06-21,87000.0000,87300.0000,86000.0000,86510.0000,33000
2004-06-18,88300.0000,88550.0000,87300.0000,87301.0000,32000
2004-06-17,88300.0000,88500.0000,88000.0000,88300.0000,17000
2004-06-16,89225.0000,89770.0000,88610.0000,88610.0000,21000
2004-06-15,89000.0000,89425.0000,89000.0000,89425.0000,18000
2004-06-14,89405.0000,89410.0000,89100.0000,89100.0000,6000
2004-06-10,89800.0000,89800.0000,89600.0000,89600.0000,9000
2004-06-09,89950.0000,89950.0000,89100.0000,89800.0000,5000
2004-06-08,89705.0000,89950.0000,89700.0000,89950.0000,8000
2004-06-07,89850.0000,90300.0000,89700.0000,89900.0000,13000
2004-06-04,89400.0000,89800.0000,89200.0000,89200.0000,4000
2004-06-03,89750.0000,89750.0000,88510.0000,88850.0000,5000
2004-06-02,90100.0000,90300.0000,89750.0000,89750.0000,12000
2004-06-01,89100.0000,89900.0000,89100.0000,89900.0000,9000
2004-05-28,89000.0000,89000.0000,88900.0000,89000.0000,14000
2004-05-27,88100.0000,89000.0000,88100.0000,88450.0000,15000
2004-05-26,87000.0000,87800.0000,87000.0000,87800.0000,10000
2004-05-25,87200.0000,88000.0000,86700.0000,87000.0000,18000
2004-05-24,89600.0000,89600.0000,87500.0000,88000.0000,28000
2004-05-21,90000.0000,90100.0000,89000.0000,89000.0000,15000
2004-05-20,89200.0000,89800.0000,89200.0000,89800.0000,7000
2004-05-19,88900.0000,89600.0000,88700.0000,88900.0000,28000
2004-05-18,87000.0000,88105.0000,87000.0000,88105.0000,17000
2004-05-17,86000.0000,86800.0000,85700.0000,86500.0000,66000
2004-05-14,85750.0000,86500.0000,85200.0000,86500.0000,49000
2004-05-13,86625.0000,86725.0000,85100.0000,85500.0000,62000
2004-05-12,87900.0000,87900.0000,86010.0000,86604.0000,58000
2004-05-11,87300.0000,89250.0000,87300.0000,88004.0000,58000
2004-05-10,90800.0000,90800.0000,86000.0000,87000.0000,67000
2004-05-07,91900.0000,92000.0000,91400.0000,91400.0000,26000
2004-05-06,92900.0000,92900.0000,91400.0000,91501.0000,15000
2004-05-05,92400.0000,93200.0000,92200.0000,92900.0000,20000
2004-05-04,93200.0000,93200.0000,92200.0000,92500.0000,23000
2004-05-03,93700.0000,93700.0000,92550.0000,92900.0000,70000
2004-04-30,93400.0000,93400.0000,93100.0000,93390.0000,8000
2004-04-29,93590.0000,93590.0000,93100.0000,93500.0000,14000
2004-04-28,93000.0000,93500.0000,92350.0000,93500.0000,32000
2004-04-27,93050.0000,93700.0000,93000.0000,93000.0000,16000
2004-04-26,93690.0000,93690.0000,93000.0000,93300.0000,41000
2004-04-23,92900.0000,93350.0000,92700.0000,93300.0000,45000
2004-04-22,91900.0000,92400.0000,91800.0000,92400.0000,45000
2004-04-21,92600.0000,92600.0000,92000.0000,92000.0000,24000
2004-04-20,93400.0000,93400.0000,92500.0000,92500.0000,10000
2004-04-19,92450.0000,92615.0000,92210.0000,92615.0000,11000
2004-04-16,92900.0000,92900.0000,92200.0000,92450.0000,15000
2004-04-15,94600.0000,94600.0000,93000.0000,93002.0000,8000
2004-04-14,93400.0000,94200.0000,93305.0000,94200.0000,18000
2004-04-13,95400.0000,95500.0000,93600.0000,93600.0000,23000
2004-04-12,94600.0000,95650.0000,94300.0000,95650.0000,17000
2004-04-08,94700.0000,95200.0000,94330.0000,94340.0000,23000
2004-04-07,94400.0000,94400.0000,93900.0000,94301.0000,8000
2004-04-06,95500.0000,95500.0000,94300.0000,94500.0000,14000
2004-04-05,94990.0000,95490.0000,94700.0000,95490.0000,43000
2004-04-02,94300.0000,94800.0000,94000.0000,94200.0000,40000
2004-04-01,93200.0000,94000.0000,93200.0000,93600.0000,24000
2004-03-31,93200.0000,94100.0000,93200.0000,93300.0000,19000
2004-03-30,92500.0000,93000.0000,92300.0000,93000.0000,28000
2004-03-29,91950.0000,92290.0000,91800.0000,92290.0000,18000
2004-03-26,91500.0000,91800.0000,91500.0000,91700.0000,15000
2004-03-25,91100.0000,91500.0000,91005.0000,91200.0000,16000
2004-03-24,91000.0000,91200.0000,91000.0000,91190.0000,16000
2004-03-23,92200.0000,92200.0000,91000.0000,91208.0000,29000
2004-03-22,92100.0000,92100.0000,91300.0000,92000.0000,21000
2004-03-19,92300.0000,92900.0000,92300.0000,92300.0000,25000
2004-03-18,92000.0000,92230.0000,91705.0000,91800.0000,14000
2004-03-17,92000.0000,92300.0000,91400.0000,91800.0000,37000
2004-03-16,92200.0000,93100.0000,91400.0000,91510.0000,29000
2004-03-15,91900.0000,92100.0000,91700.0000,92000.0000,27000
2004-03-12,92200.0000,92400.0000,92000.0000,92150.0000,36000
2004-03-11,93400.0000,93400.0000,91800.0000,91900.0000,41000
2004-03-10,94900.0000,94900.0000,93200.0000,93500.0000,35000
2004-03-09,94000.0000,94800.0000,94000.0000,94790.0000,42000
2004-03-08,94500.0000,94800.0000,94000.0000,94000.0000,31000
2004-03-05,92000.0000,94000.0000,92000.0000,93000.0000,24000
2004-03-04,91500.0000,92000.0000,90700.0000,92000.0000,20000
2004-03-03,92700.0000,92700.0000,91000.0000,91800.0000,36000
2004-03-02,94100.0000,94100.0000,92900.0000,92900.0000,12000
2004-03-01,94500.0000,94500.0000,93705.0000,94000.0000,13000
2004-02-27,94700.0000,94800.0000,94000.0000,94500.0000,36000
2004-02-26,95300.0000,95400.0000,94700.0000,94700.0000,26000
2004-02-25,95400.0000,95700.0000,95000.0000,95200.0000,23000
2004-02-24,94500.0000,95300.0000,94400.0000,95060.0000,51000
2004-02-23,93750.0000,94500.0000,93750.0000,94400.0000,29000
2004-02-20,93600.0000,93700.0000,93575.0000,93575.0000,16000
2004-02-19,92700.0000,93100.0000,92700.0000,93100.0000,17000
2004-02-18,92600.0000,92845.0000,92210.0000,92690.0000,23000
2004-02-17,92000.0000,92100.0000,91900.0000,92000.0000,30000
2004-02-13,91950.0000,91950.0000,91700.0000,91900.0000,12000
2004-02-12,92000.0000,92000.0000,91500.0000,91600.0000,32000
2004-02-11,92400.0000,92400.0000,92100.0000,92100.0000,13000
2004-02-10,90800.0000,92200.0000,90800.0000,92000.0000,35000
2004-02-09,90200.0000,90700.0000,90200.0000,90675.0000,18000
2004-02-06,90200.0000,90200.0000,89800.0000,90200.0000,39000
2004-02-05,90695.0000,90695.0000,89900.0000,90005.0000,13000
2004-02-04,89900.0000,90600.0000,89900.0000,90600.0000,22000
2004-02-03,90000.0000,91000.0000,90000.0000,90800.0000,40000
2004-02-02,89200.0000,89750.0000,89000.0000,89750.0000,19000
2004-01-30,88700.0000,89490.0000,88300.0000,89490.0000,45000
2004-01-29,89200.0000,89200.0000,88000.0000,88700.0000,61000
2004-01-28,89800.0000,89800.0000,88600.0000,89300.0000,51000
2004-01-27,90200.0000,90200.0000,89800.0000,89800.0000,46000
2004-01-26,90000.0000,90500.0000,89800.0000,90360.0000,35000
2004-01-23,88700.0000,90200.0000,88700.0000,89590.0000,56000
2004-01-22,87600.0000,88500.0000,87400.0000,88500.0000,42000
2004-01-21,86500.0000,87500.0000,86400.0000,87400.0000,53000
2004-01-20,86200.0000,86900.0000,86110.0000,86650.0000,40000
2004-01-16,86300.0000,86300.0000,86000.0000,86200.0000,27000
2004-01-15,86190.0000,86190.0000,85600.0000,85600.0000,16000
2004-01-14,86375.0000,86375.0000,86000.0000,86005.0000,15000
2004-01-13,85450.0000,86100.0000,85450.0000,86090.0000,13000
2004-01-12,85950.0000,86100.0000,85450.0000,85450.0000,24000
2004-01-09,85100.0000,85974.0000,85100.0000,85974.0000,19000
2004-01-08,86400.0000,86450.0000,85000.0000,85000.0000,57000
2004-01-07,85995.0000,86190.0000,85800.0000,86190.0000,30000
2004-01-06,85000.0000,85800.0000,85000.0000,85700.0000,32000
2004-01-05,84800.0000,84990.0000,84600.0000,84800.0000,27000
2004-01-02,84250.0000,84250.0000,84000.0000,84250.0000,33000
2003-12-31,84500.0000,84500.0000,84200.0000,84250.0000,34000
2003-12-30,84700.0000,84700.0000,84300.0000,84500.0000,30000
2003-12-29,83700.0000,84200.0000,83300.0000,84200.0000,45000
2003-12-26,82800.0000,82800.0000,82800.0000,82800.0000,3000
2003-12-24,82800.0000,83000.0000,82800.0000,83000.0000,5000
2003-12-23,83300.0000,84100.0000,83000.0000,83000.0000,28000
2003-12-22,83500.0000,83575.0000,82900.0000,83200.0000,9000
2003-12-19,82950.0000,83400.0000,82800.0000,83400.0000,35000
2003-12-18,82300.0000,82600.0000,82300.0000,82600.0000,57000
2003-12-17,82700.0000,82700.0000,82100.0000,82225.0000,16000
2003-12-16,83289.0000,83289.0000,82900.0000,82900.0000,15000
2003-12-15,83810.0000,84000.0000,83000.0000,83500.0000,22000
2003-12-12,83750.0000,83800.0000,83300.0000,83600.0000,35000
2003-12-11,83500.0000,83900.0000,83500.0000,83900.0000,12000
2003-12-10,83800.0000,83900.0000,83000.0000,83700.0000,40000
2003-12-09,84300.0000,84300.0000,83610.0000,83800.0000,19000
2003-12-08,83900.0000,84300.0000,83900.0000,83900.0000,21000
2003-12-05,84198.0000,84300.0000,83810.0000,84095.0000,25000
2003-12-04,84240.0000,84300.0000,84000.0000,84290.0000,6000
2003-12-03,84420.0000,84500.0000,84300.0000,84400.0000,16000
2003-12-02,83910.0000,84190.0000,83800.0000,84190.0000,24000
2003-12-01,84100.0000,84500.0000,84000.0000,84000.0000,28000
2003-11-28,84000.0000,84200.0000,83750.0000,83750.0000,9000
2003-11-26,84500.0000,84500.0000,83400.0000,83810.0000,20000
2003-11-25,83900.0000,84500.0000,83900.0000,84300.0000,19000
2003-11-24,83000.0000,83590.0000,83000.0000,83490.0000,27000
2003-11-21,82500.0000,82650.0000,82200.0000,82650.0000,33000
2003-11-20,81900.0000,82200.0000,81800.0000,82200.0000,15000
2003-11-19,81900.0000,82100.0000,81900.0000,82100.0000,23000
2003-11-18,81800.0000,81900.0000,81700.0000,81900.0000,31000
2003-11-17,81000.0000,81700.0000,80600.0000,81700.0000,21000
2003-11-14,80800.0000,81800.0000,80800.0000,81790.0000,30000
2003-11-13,80500.0000,80990.0000,80300.0000,80800.0000,20000
2003-11-12,80300.0000,80750.0000,80000.0000,80750.0000,25000
2003-11-11,80000.0000,80100.0000,79800.0000,80000.0000,33000
2003-11-10,80200.0000,81600.0000,79800.0000,80000.0000,58000
2003-11-07,79900.0000,80100.0000,79600.0000,80000.0000,31000
2003-11-06,80000.0000,80300.0000,80000.0000,80000.0000,30000
2003-11-05,79815.0000,80400.0000,79815.0000,80000.0000,40000
2003-11-04,78990.0000,79950.0000,78990.0000,79800.0000,35000
2003-11-03,78100.0000,79000.0000,78100.0000,79000.0000,29000
2003-10-31,78000.0000,78100.0000,77800.0000,77810.0000,43000
